#MainID,SubID,StringID,String
#Basic
100,45,50,%s
100,45,51,%d/%d
100,45,52,%d
100,45,100,Apply character changes. \n Are you sure?


#Login window related
100,50,0,Login
100,50,1,connecting
100,50,2,Reconnecting
100,50,3,Start connection
100,50,4,send_base_enter send
100,50,5,ID:
100,50,6,PW:
100,50,7,End
100,50,8,During the authentication
100,50,9,Acquiring character data \n (send_data_get_chara_data)
100,50,10,Map change
100,50,11,


100,51,0,The ID or password is incorrect
100,51,1,Unknown authentication error:%d
100,51,2,You are already logged in
100,51,3,Protocol version check not done
100,51,4,Disconnected from the authentication server
100,51,5,Could not connect
100,51,6,Registration authentication has not been completed. Please check your registration email.
100,51,7,Not the account for today's test.
100,51,8,This account has been temporarily suspended.
100,51,9,This account has been unsubscribed.
100,51,10,ID or password has too many characters
100,51,11,under maintenance now
100,51,12,The server is busy. Please try again later.
100,51,13,Please restart from your browser
100,51,14,The authentication server is busy. Please try again later.
100,51,15,"If you are using a one-time password, please start the game from the \n official website."
100,51,16,The password change has not been completed. \n Please check the official website for details.
100,51,17,Soul name verification has not been completed. \n Please check the official website for details.


100,52,0,Is the game over?
100,52,1,No
100,52,2,Yes
100,52,3,Do you want to return to the world selection screen?

100,53,0,Keep your clients up to date
100,53,1,The area server version of the client and server is different. (CL%1%d:%2%d SV:%3%d:%4%d)
100,53,2,"During the game, I was disconnected from the server because I detected an illegal operation."
100,53,3,Please restart to keep the client up to date
100,53,4,Disconnected from the server because multiple logins were detected

100,54,0,Save your login ID

100,55,0,credit

100,56,0,<login-id>
100,56,1,<password>
100,56,2,<save-id>

#Choice window related
100,60,0,msg
100,60,1,StaticControl

#Message window related
100,70,0,StaticControl

#InputNumWindow (Numeric input UI) related
100,80,0,StaticControl
100,80,1,1
100,80,2,2
100,80,3,3
100,80,4,4
100,80,5,5
100,80,6,6
100,80,7,7
100,80,8,8
100,80,9,9
100,80,10,0
100,80,11,C
100,80,12,MAX
100,80,13,Decision
100,80,14,Cancel
100,80,15,total
100,80,16,G
100,80,17,P
100,80,18,Sheet
100,80,100,100
100,81,0,Set the \n value from%1%lld to%2%lld.
100,82,0,Set maximum value
100,82,1,Set the minimum value

100,85,0,Back
100,85,1,Clear
100,86,0,Please set a soul password. \nThe soul password can be set with 4 to 10 digits.
100,86,1,Please enter the \nsoul password you set earlier for confirmation.
100,86,2,Please enter your soul password.
100,86,3,"\nIf you forget it, please contact us from \n ""Support""-> ""Inquiries"" on the official website."
100,86,4,Soul name:%s
100,87,0,*




#ItemDetailBalloon related
100,90,0,Purchase
100,90,1,sale
100,90,2,Appraisal
100,90,3,Dispel
100,90,4,(Number of possessions%1%d/Warehouse%2%d)
100,90,5,Classification
100,90,6,Equipment part
100,90,7,Offensive power
100,90,8,Defense power
100,90,9,Hardness/durability
100,90,10,Defensive attribute
100,90,11,weight
100,90,12,Equipment conditions:
100,90,13,Durability%d %%
100,90,14,grade
100,91,0,Owner
100,91,1,Classification
100,91,2,Equipment part
100,91,3,Offensive power
100,91,4,Defense power
100,91,5,GP
100,91,6,hardness
100,91,7,weight
100,91,8,Magic defense
100,91,9,Physical attributes
100,91,10,Durability
100,91,11,quality
100,91,12,Equipment conditions 
100,91,13,Special effects
100,91,14,(Number of possessions%1%d/Warehouse%2%d)
100,91,15,Slash
100,91,16,Hit
100,91,17,Sudden
100,91,18,Magic attack power
100,91,19,Soul rank
100,91,20,alignment
100,91,21,(Maximum lot number%d)
100,91,22,Gem socket
100,91,23,Lv
100,91,24,terms of use 
100,91,25,Acquired
100,91,26,Range distance
100,91,27,Reservoir performance
100,91,28,Loading performance
100,91,29,Number of loads
100,91,30,Range efficiency
100,91,31,Reservoir efficiency
100,91,32,Loading efficiency
100,91,33,terms of use
100,91,34,Base enchantment effect
100,91,35,Applicable part
100,91,36,Training value that can be given
100,91,37,Allowable value
100,91,38,Applicable quality
100,91,39,cost
100,91,40,All quality
100,91,41,Applicable grade
100,91,42,Base effect
100,91,43,Sub effect
100,91,44,Expiration date: Can be used for%s
100,91,45,Expiration date: up to%s
100,91,46,Expiration date: Can be used up to%s
100,92,0,All races
100,92,1,All occupations
100,92,2,%u ~
100,92,3,%3d
100,92,4,??
100,92,5,(Special training Lv%1%u) Lv%2%u ~
100,92,6,%u
100,93,0,Random dungeon only
100,93,1,Not set
100,93,2,Not set
100,93,3,Not set
100,94,0,Skill usage count
100,94,1,%sLv +%d
100,94,2,%sLv%d
100,94,3,%d/%d
100,94,4,Unlimited
100,95,0,(+%d)
100,95,1,(-%d)
100,95,2,%1%d/%2%d
100,95,3,%d 
100,95,4,%d
100,95,5,%s
100,95,6,(+%s)
100,95,7,(-%s)
100,95,8,%s
100,95,9,%d
100,95,10,%d %%
100,95,11,(%d %%)
100,95,12,%.02f
100,95,13, (+%d)
100,95,14, (%d)
100,95,15, (+%s)
100,95,16, (%s)
100,96,0,HP
100,96,1,MP
100,96,2,Abnormal condition (incidence rate) 
100,96,3,Cannot be equipped
100,96,4,Abnormal condition resistance (%s)
100,96,5,Attack magic attribute (%s)
100,96,6,Defensive magic attribute (%s)
100,96,7,Equipped
100,96,8,Damaged
100,96,9,Cursed
100,96,10,Blessed
100,96,11,Unused state
100,96,12,When equipped 
100,96,13,I can't leave it in the warehouse
100,96,14,Cannot be destroyed
100,96,15,Not tradeable
100,96,16,When not in use
100,96,17,after use
100,96,18,Not for sale
100,96,19,Not available in the city
100,96,20,Not looted
100,96,21,After partnering
100,96,22,The maximum number of skills cannot be recovered
100,96,23,Expired
100,96,24,Expired
100,96,25,Expired
100,97,0,Attack attribute
100,97,1,Defensive attribute
100,97,2,Resistance
100,97,3,+%d
100,98,0,No effect
100,98,1,HP <color PARAM_UP2> +%.0f </color>
100,98,2,MP <color PARAM_UP2> +%.0f </color>
100,98,3,GP <color PARAM_UP2> +%.0f </color>
100,98,4,STR <color PARAM_UP2> +%.0f </color>
100,98,5,VIT <color PARAM_UP2> +%.0f </color>
100,98,6,DEX <color PARAM_UP2> +%.0f </color>
100,98,7,AGI <color PARAM_UP2> +%.0f </color>
100,98,8,INT <color PARAM_UP2> +%.0f </color>
100,98,9,PIE <color PARAM_UP2> +%.0f </color>
100,98,10,LUK <color PARAM_UP2> +%.0f </color>
100,98,11,Fire attribute attack <color PARAM_UP2> +%.0f </color>
100,98,12,Water attribute attack <color PARAM_UP2> +%.0f </color>
100,98,13,Wind attribute attack <color PARAM_UP2> +%.0f </color>
100,98,14,Earth attribute attack <color PARAM_UP2> +%.0f </color>
100,98,15,Light attribute attack <color PARAM_UP2> +%.0f </color>
100,98,16,Dark attribute attack <color PARAM_UP2> +%.0f </color>
100,98,17,Fire attribute defense <color PARAM_UP2> +%.0f </color>
100,98,18,Water attribute defense <color PARAM_UP2> +%.0f </color>
100,98,19,Wind attribute defense <color PARAM_UP2> +%.0f </color>
100,98,20,Earth attribute defense <color PARAM_UP2> +%.0f </color>
100,98,21,Light attribute protection <color PARAM_UP2> +%.0f </color>
100,98,22,Darkness Defensive <color PARAM_UP2> +%.0f </color>
100,98,23,Poison resistance <color PARAM_UP2> +%.0f </color>
100,98,24,Paralysis resistance <color PARAM_UP2> +%.0f </color>
100,98,25,Petrification resistance <color PARAM_UP2> +%.0f </color>
100,98,26,Stun resistance <color PARAM_UP2> +%.0f </color>
100,98,27,Darkness resistance <color PARAM_UP2> +%.0f </color>
100,98,28,Sleep tolerance <color PARAM_UP2> +%.0f </color>
100,98,29,Silence resistance <color PARAM_UP2> +%.0f </color>
100,98,30,Fascination resistance <color PARAM_UP2> +%.0f </color>
100,98,31,Confusion tolerance <color PARAM_UP2> +%.0f </color>
100,98,32,Fear resistance <color PARAM_UP2> +%.0f </color>
100,98,33,Bind resistance <color PARAM_UP2> +%.0f </color>
100,98,34,Physical%s <color PARAM_UP2> +%.0f </color>
100,98,35,Magic%s <color PARAM_UP2> +%.0f </color>
100,98,36,Weight <color PARAM_DN2> +%.2f </color>
100,98,37,Durability <color PARAM_UP2> +%.0f </color>
100,98,38,Magical HP recovery amount <color PARAM_UP2> +%.0f%</color>
100,98,39,GP recovery amount <color PARAM_UP2> +%.0f%</color>
100,98,40,OD recovery amount <color PARAM_UP2> +%.0f%</color>
100,98,41,Casting speed <color PARAM_DN2> +%.0f%</color>
100,98,42,Experience points acquired <color PARAM_UP2> ＋%.0f%</color>
100,98,43,Get GOLD <color PARAM_UP2> +%.0f%</color>
100,98,44,Buff ID <color PARAM_UP2> +%.0f </color>
100,98,45,Ranged Weapon Range <color PARAM_UP2> +%.0f%</color>
100,98,46,Long-range weapon storage performance <color PARAM_UP2> +%.0f%</color>
100,98,47,Ranged weapon loading performance <color PARAM_UP2> +%.0f%</color>
100,98,48,Learn%sLv%d
100,98,49,%s skill Lv <color PARAM_UP2> +%d </color> (maximum SL%d)
100,98,50,All <color PARAM_UP2> +%.0f </color>
100,98,100,No effect
100,98,101,HP <color PARAM_DN2> -%.0f </color>
100,98,102,MP <color PARAM_DN2> －%.0f </color>
100,98,103,GP <color PARAM_DN2> －%.0f </color>
100,98,104,STR <color PARAM_DN2> －%.0f </color>
100,98,105,VIT <color PARAM_DN2> －%.0f </color>
100,98,106,DEX <color PARAM_DN2> －%.0f </color>
100,98,107,AGI <color PARAM_DN2> －%.0f </color>
100,98,108,INT <color PARAM_DN2> －%.0f </color>
100,98,109,PIE <color PARAM_DN2> －%.0f </color>
100,98,110,LUK <color PARAM_DN2> －%.0f </color>
100,98,111,Fire attribute attack <color PARAM_DN2> －%.0f </color>
100,98,112,Water attribute attack <color PARAM_DN2> －%.0f </color>
100,98,113,Wind attribute attack <color PARAM_DN2> －%.0f </color>
100,98,114,Earth attribute attack <color PARAM_DN2> －%.0f </color>
100,98,115,Light attribute attack <color PARAM_DN2> －%.0f </color>
100,98,116,Darkness Attack <color PARAM_DN2> －%.0f </color>
100,98,117,Fire attribute defense <color PARAM_DN2> －%.0f </color>
100,98,118,Water attribute defense <color PARAM_DN2> －%.0f </color>
100,98,119,Wind attribute protection <color PARAM_DN2> －%.0f </color>
100,98,120,Earth attribute defense <color PARAM_DN2> －%.0f </color>
100,98,121,Light attribute protection <color PARAM_DN2> －%.0f </color>
100,98,122,Darkness Defense <color PARAM_DN2> －%.0f </color>
100,98,123,Poison resistance <color PARAM_DN2> －%.0f </color>
100,98,124,Paralysis resistance <color PARAM_DN2> －%.0f </color>
100,98,125,Petrification resistance <color PARAM_DN2> －%.0f </color>
100,98,126,Stun resistance <color PARAM_DN2> －%.0f </color>
100,98,127,Darkness resistance <color PARAM_DN2> －%.0f </color>
100,98,128,Sleep tolerance <color PARAM_DN2> －%.0f </color>
100,98,129,Silence resistance <color PARAM_DN2> －%.0f </color>
100,98,130,Fascination resistance <color PARAM_DN2> －%.0f </color>
100,98,131,Confusion tolerance <color PARAM_DN2> －%.0f </color>
100,98,132,Fear resistance <color PARAM_DN2> －%.0f </color>
100,98,133,Bind resistance <color PARAM_DN2> －%.0f </color>
100,98,134,Physical%s <color PARAM_DN2> －%.0f </color>
100,98,135,Magic%s <color PARAM_DN2> －%.0f </color>
100,98,136,Weight <color PARAM_UP2> －%.2f </color>
100,98,137,Durability <color PARAM_DN2> －%.0f </color>
100,98,138,Magic HP recovery amount <color PARAM_DN2> －%.0f%</color>
100,98,139,GP recovery amount <color PARAM_DN2> －%.0f%</color>
100,98,140,OD recovery amount <color PARAM_DN2> －%.0f%</color>
100,98,141,Casting speed <color PARAM_UP2> －%.0f%</color>
100,98,142,Experience points acquired <color PARAM_DN2> －%.0f%</color>
100,98,143,Get GOLD <color PARAM_DN2> －%.0f%</color>
100,98,144,Buff ID <color PARAM_DN2> －%.0f </color>
100,98,145,Ranged Weapon Range <color PARAM_DN2> +%.0f%</color>
100,98,146,Long-range weapon storage performance <color PARAM_DN2> －%.0f%</color>
100,98,147,Ranged weapon loading performance <color PARAM_DN2> －%.0f%</color>
100,98,148,Learn%sLv%d
100,98,149,%s skill Lv <color PARAM_DN2> －%d </color> (maximum SL%d)
100,98,150,All <color PARAM_DN2> －%.0f </color>
100,98,200,Offensive power
100,98,201,Defense power

#Status related
100,100,0,HP
100,100,1,LV%d
100,100,2,GP
100,100,3,MP
100,100,4,OD
100,100,5,Amount of information
100,100,6,??
100,100,7,Soul rank%u
100,100,8,Limit LV%d (LV%d)
100,100,99,Those who aim to be adventurers
100,101,0,HP%1%d/%2%d
100,101,1,MP%1%d/%2%d
100,101,2,OD%1%d/%2%d
100,101,10,alignment
100,101,11,Condition \n%1%d/%2%d
100,101,12,%d
100,101,13,Satiety \n%1%d/%2%d
100,101,20,Beginner protection period
100,101,21,criminal
100,101,22,membership
100,101,30,Mentoring
100,101,31,(Limit LV%d)
100,101,32,(No limit LV)
100,101,33,Level limit


#ReStart related
100,110,0,Will it be resurrected?
100,110,1,Resurrection



#ItemSelect related
100,120,0,Can be equipped
100,120,1,Cannot be equipped
100,120,2,Offensive power
100,120,3,Defense power
100,120,4,(+%d)
100,120,5,(-%d)
100,120,6,Show all items
100,120,7,GP
100,120,8,Equipment ??? ??
100,120,9,ffffffffffffffffffffffffffffffff
100,120,10,　%s
100,120,11,
100,120,12,
100,120,13,
100,120,14,
100,120,15,
100,120,16,
100,120,17,
100,120,18,

100,121,0,Dark device
100,121,1,dagger
100,121,2,Rapier sword
100,121,3,One-handed sword
100,121,4,Double-handed sword
100,121,5,One-handed sword
100,121,6,Two-handed sword
100,121,7,One-handed hatchet
100,121,8,Two-handed ax
100,121,9,spear
100,121,10,One-handed blunt instrument
100,121,11,Two-handed blunt instrument
100,121,12,One-handed cane
100,121,13,Two-handed cane
100,121,14,bow
100,121,15,Crossbow
100,121,16,gun
100,121,17,Musical instrument
100,121,18,Small shield
100,121,19,Medium shield
100,121,20,large shield
100,121,21,arrow
100,121,22,bolt
100,121,23,bullet
100,121,24,Armor
100,121,25,accessory
100,121,26,Other



#MainMenu related
100,130,0,Inventory [F1]
100,130,1,Equipment/Status [F2]
100,130,2,skill
100,130,3,Party
100,130,4,community
100,130,5,journal
100,130,6,transaction
100,130,7,system
100,130,8,Party invitation reply
100,130,9,Party participation permission
100,130,10,Trade request reply
100,130,11,Friend registration reply
100,130,12,Union solicitation reply
100,130,13,Corpse recovery reply
100,130,14,Union registration request reply
100,130,15,List of acquired skills [F3]
100,130,16,Skill board
100,130,17,Create a party
100,130,18,Join the party
100,130,19,Party search
100,130,20,Invite to party
100,130,21,Exiled from the party
100,130,22,Withdraw from the party
100,130,23,Disband the party
100,130,24,Leader change
100,130,25,Party type change
100,130,26,Members Wanted
100,130,27,Cancellation of recruitment of members
100,130,28,Change recruitment content
100,130,29,Request to join the party
100,130,30,Cancellation of party participation
100,130,31,Member search
100,130,32,draw
100,130,33,friend
100,130,34,Union
100,130,35,Talk ring
100,130,36,Change corpse recovery permit
100,130,37,Accepting corpse recovery
100,130,38,List of recovered corpses
100,130,39,Return to soul state
100,130,40,blacklist
100,130,41,Order mission [F4]
100,130,42,Order Story Quest
100,130,43,Complete mission
100,130,44,Complete story quest
100,130,45,Encyclopedia
100,130,46,Title list
100,130,47,trade
100,130,48,Stall
100,130,49,option
100,130,50,help help
100,130,51,escape
100,130,52,Log out [Esc]
100,130,53,dummy
100,130,54,Member recruitment notice
100,131,0,Whisper
100,131,1,See stalls
100,131,2,trade
100,131,3,Invite to party
100,131,4,Join the party
100,131,5,Register as a friend
100,131,6,Invite to union
100,131,7,Email
100,131,8,Add to deny list
100,131,9,close
100,131,10,Profile (equipment)
100,132,0,inventory
100,132,1,Quest mission
100,132,2,Equipment/status
100,132,3,Skill tree
100,132,4,option
100,132,5,Main menu
100,132,6,There are unselected items in the draw box
100,132,7,Royal shop
100,133,0,Experience %%1%s/%2%s
100,133,1,Experience %%s/? (Level cap)
100,134,0,Warp to the statue of the guardian
100,134,1,Retired
100,135,0,Invited to the party
100,135,1,Is coming to join the party
100,135,2,I have a trade request from Mr.
100,135,3,Has sent a friend registration request
100,135,4,Has sent a request to join Union
100,135,5,I'm getting a request for a corpse recovery response
100,135,6,Is coming to join the union
100,135,7,Recruited members
100,136,0,Invitation from <color PC>%s </color> to \n <color NOTIFY> party </color>
100,136,1,Hope to join \n <color NOTIFY> party </color> from <color PC>%s </color>
100,136,2,Request \n <color NOTIFY> trade </color> from <color PC>%s </color>
100,136,3,Request to register \n <color NOTIFY> friend </color> from <color PC>%s </color>
100,136,4,Request to join \n <color NOTIFY> Union </color> from <color PC>%s </color>
100,136,5,<color NOTIFY> Corpse recovery </color> response request
100,136,6,<color PC>%s </color> wants to join <color NOTIFY> Union </color>
100,136,7,Party search information updated\n
100,136,8,Skip the interval
100,139,0,%d seconds remaining
#New menu
100,137,0,inventory
100,137,1,Equipment/status
100,137,2,Skill tree
100,137,3,Command macro
100,137,4,Create a party
100,137,5,Join the party
100,137,6,Party search
100,137,7,Invite to party
100,137,8,Exiled from the party
100,137,9,Withdraw from the party
100,137,10,Disband the party
100,137,11,Start mentor
100,137,12,End of mentor
100,137,13,Leader change
100,137,14,Party type change
100,137,15,Members Wanted
100,137,16,Cancellation of recruitment of members
100,137,17,Change recruitment content
100,137,18,Check the recruitment details
100,137,19,Request to join the party
100,137,20,Cancellation of party participation
100,137,21,Member search
100,137,22,draw
100,137,23,Member recruitment notice
100,137,24,Cancel member recruitment notification
100,137,25,friend
100,137,26,Union
100,137,27,Talk ring
100,137,28,Change corpse recovery permit
100,137,29,Accepting corpse recovery
100,137,30,List of recovered corpses
100,137,31,Change online status
100,137,32,Return to soul state
100,137,33,blacklist
100,137,34,Deny list
100,137,35,comment
100,137,36,Quest mission
100,137,37,Soul partner
100,137,38,Encyclopedia
100,137,39,Title list
100,137,40,trade
100,137,41,Stall
100,137,42,Email
100,137,43,Royal shop
100,137,44,option
100,137,45,help help
100,137,46,escape
100,137,47,Log out
100,137,48,Contact support



#StatusDetailWindow related
100,140,0,%s
100,140,1,%1%s%2%s
100,140,2,%s
100,140,3,%d
100,140,4,%1%s%2%s
100,140,10,Low full
100,140,11,neutral
