#ID,Type,Name [JA],Name [EN],Rarity,Grade,Physical,Magical,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,地攻,光攻,闇攻,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,Requirements,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence
101309,Head,ウィズダムガード,Wisdom guard,Master,23,100,47,0,0,35,2,1.8,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,60,20,2,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,死亡時にセイクリッドバリア,Sacred barrier at the time of death,TRUE,,,,,0%,,,,,,,,,E
101310,Head,パビエーダガード,Pabiedagado,Normal,24,96,45,0,0,35,2,0.9,40,40,20,ok,37,1,0,0,1,1,0,1,1,1,0,473,40,15,0,2,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101311,Head,スキアーガード,Sukiagado,Master,26,136,65,0,0,35,2,2.9,40,40,20,ok,48,1,0,0,1,1,0,1,1,1,0,473,100,20,6,6,2,0,0,8,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,PT メンバー死亡時物理・魔法防御力上昇,PT members died during the physical and magic defense force increase,TRUE,,,,,0%,,,,,,,,,E
101401,Head,スィビックヘルム,Sweep rate Big Helm,Master,15,50,22,0,0,32,4,1.5,40,40,20,ok,-1,0,0,0,1,1,0,1,0,0,0,88,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101402,Head,ダスクヘッド,Dasukuheddo,Master,21,91,38,0,0,32,4,3.8,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,60,20,7,3,0,-3,2,0,-4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101403,Head,ナンショーヘルム,Nan show Helm,Master,18,70,30,0,0,32,4,2,40,40,20,ok,-1,1,0,0,0,0,0,0,1,1,0,385,70,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101406,Head,レスキューガード,Rescue guard,Master,21,84,39,0,0,32,4,1.7,40,30,30,ok,-1,1,0,0,1,1,0,1,1,1,0,473,60,30,2,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,蘇生系スキル詠唱速度上昇,Resuscitation system skill casting speed increase,TRUE,,,,,0%,,,,,,,,,A
101407,Head,ソーニアズリコシェ,Sogni AS Ricochet,Master,25,136,57,0,0,32,4,6.2,40,40,20,ok,48,1,0,0,0,0,0,0,1,1,0,385,90,0,8,5,2,0,0,6,-2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,プリシジョンガード成功時アベンジ発動,Pre-sheet John guard Success Abenji triggered,TRUE,,,,,0%,,,,,,,,,E
101501,Head,シャドウアーメット,Shadow Ah Met,Master,11,45,10,0,0,45,5,2.1,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,0,3,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101502,Head,オブシダンヘルム,Obushidanherumu,Master,15,40,31,0,0,45,5,1.5,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,20,20,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101504,Head,フロンティアサリット,Frontier service lit,Normal,19,72,33,0,0,45,5,3.7,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,35,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101505,Head,ラッシュアーメット,Rush Ah Met,Normal,24,105,47,0,0,45,5,2.2,40,30,30,ok,37,1,0,0,0,0,0,0,1,1,0,385,40,0,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101601,Head,ゴールドチェーンヘルム,Gold Chain Helm,Master,11,41,15,0,0,38,2,1.5,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,20,0,0,2,0,0,0,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101602,Head,ヴィーラントガード,Wieland guard,Normal,18,55,25,0,0,38,2,1.5,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,15,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,
101604,Head,リリーフヘルム,Relief Helm,Normal,24,97,46,0,0,38,2,1.5,40,40,20,ok,37,1,0,0,1,1,0,1,1,1,0,473,20,20,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
101701,Head,シュヴァルツガード,Schwarz guard,Master,24,111,52,0,0,32,2,0.8,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,50,20,4,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,コンディションによる物理与ダメージ上昇,Physical applied damage rise due to the condition,TRUE,,,,,0%,,,,,,,,,E
101901,Head,スプラートヘルム,Scan Prato Helm,Master,13,50,6,0,0,35,4,2,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,30,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101902,Head,プロメッサヘルム,Professional Messa Helm,Master,26,148,62,0,0,35,4,4.72,40,30,30,ok,48,1,0,0,0,0,0,0,1,1,0,385,120,0,10,5,1,0,4,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,睡眠効果時間短縮,Shortened sleep duration,TRUE,,,,,0%,,,,,,,,,E
101903,Head,【夢魔の】 スプラートヘルム,[Of Muma] scan Prato Helm,Master,13,50,6,0,0,35,4,2,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,30,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
101904,Head,レボルシオンヘルム,Revolution Zion Helm,Master,22,99,41,0,0,35,4,3.8,40,30,30,ok,-1,1,0,0,0,0,0,0,1,1,0,385,70,0,7,3,-1,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,HP 減少につれ物理防御力上昇,Physical defense force increase as the HP decrease,TRUE,,,,,0%,,,,,,,,,A
102001,Head,フリンジガード,Fringe guard,Master,13,45,12,0,0,32,2,1,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,10,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,A
102002,Head,【夢魔の】 フリンジガード,[Of Muma] fringe guard,Master,13,45,12,0,0,32,2,1,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,10,10,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,36,-1,,,,FALSE,,,,,0%,,,,,,,,,
102003,Head,シティゼンガード,City Zen guard,Master,24,116,55,0,0,32,2,1,40,40,20,ok,47,1,0,0,1,1,0,1,1,1,0,473,70,30,0,4,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,被ハードヒット時瞬間物理防御力大上昇,When the hard-hit moment physical defense force large rise,TRUE,,,,,0%,,,,,,,,,E
102004,Head,オーグメントガード,Oh segment guard,Other,1,184,86,0,0,32,2,1,40,40,20,ok,0,1,0,0,1,1,0,1,1,1,0,473,60,10,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,40,-1,,,,FALSE,,,,,0%,,,[キャンペーン] ラストカムバック・新規登録キャンペーン,[Campaign] last comeback and new registration campaign,[ジェムソケット固定] △○◇,[Gem socket retaining] △ ○ ◇,,,E
102101,Head,ブラッディーヘルム,Bloody Helm,Master,14,49,22,0,0,35,5,2.9,40,30,30,ok,42,1,0,0,0,0,0,0,1,1,0,385,50,20,0,0,0,0,-1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,E
102102,Head,プッシャーヘルム,Pusher Helm,Master,19,84,37,0,0,35,5,3.5,40,30,30,ok,-1,1,0,0,0,1,0,0,1,1,0,401,75,0,6,0,2,0,0,-3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,コンボボーナス増加,Combo bonus increase,TRUE,,,,,0%,,,,,,,,,A
109101,Head,Koj'sヘルム【レプリカ】,Koj's Helm [replica],Legend,1,0,0,0,0,35,4,2,40,30,30,ok,-1,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,嘗て伝説の宝石の騎士が身に着けていた<br>と言われる鎧のレプリカのようだ。,The former seems to be armor replica of the knight of the jewel of the legend is said to <br> was wearing.,,,,,,,A
109901,Head,老化の兜,Helmet of aging,Poor,1,1,0,0,0,4,2,1.8,40,40,20,ok,-1,1,0,0,1,1,0,1,1,1,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,,最大 HP 低下,Maximum HP decreases,FALSE,,,,,0%,,,,,,,,,A
110101,Head,バンダナ,bandana,Normal,1,3,0,0,0,28,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
110105,Head,ルハードバンダナ,Le hard bandana,Master,20,76,41,0,0,32,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,55,0,0,2,6,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,トラップ感知範囲増加,Trap sensing range increase,TRUE,,,,,0%,,,,,,,,,A
110191,Head,使い古されたバンダナ,Worn-out bandana,Normal,1,3,3,0,0,28,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,,,,,,,
110301,Head,ヘッドギア,headgear,Good,8,28,15,0,0,35,3,0.9,40,30,30,ok,-1,1,1,0,1,1,1,1,1,1,0,507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 8,,,FALSE,,,,,0%,,,,,,,,,A
110306,Head,頑丈なヘッドギア,Sturdy headgear,Good,9,31,16,0,0,35,3,0.9,40,30,30,ok,-1,1,1,0,1,1,0,1,1,1,0,475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,24,-1,,,,FALSE,,,,,0%,,,,,,,,,
110307,Head,不眠のヘッドギア,Headgear of insomnia,Master,10,33,18,0,0,35,3,0.9,40,30,30,ok,-1,0,1,0,0,1,1,0,1,0,0,178,0,0,-2,0,3,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110308,Head,フォースギア,Force gear,Normal,16,43,24,0,0,35,3,0.8,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,15,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110309,Head,アボイドバンダナ,A void bandana,Master,19,71,38,0,0,35,3,0.9,40,30,30,ok,-1,1,1,0,0,1,1,0,1,1,1,947,20,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,クリティカル耐性上昇,Critical increased resistance,TRUE,,,,,0%,,,,,,,,,A
110311,Head,ソニオギア,Soniogia,Normal,25,105,66,0,0,35,3,1.4,40,30,30,ok,38,1,1,0,0,1,1,0,1,1,1,947,45,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,,,,FALSE,,,,,0%,,,,,,,,,E
110401,Head,ストロングバンダナ,Strong bandana,Normal,2,9,4,0,0,29,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,SR 2,,,FALSE,,,,,0%,,,,,,,,,
110403,Head,エアキャリーバンダナ,Air carry bandana,Normal,14,38,21,0,0,35,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,10,10,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,,,FALSE,,,,,0%,,,,,,,,,
110406,Head,盗賊のストロングバンダナ,Strong bandana bandit,Normal,4,13,7,0,0,35,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,A
110407,Head,イリュージョンフード,Illusion Food,Normal,21,70,39,0,0,35,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,30,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110501,Head,スプリントバンダナ,Sprint bandana,Good,5,18,11,0,0,38,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 5,,,FALSE,,,,,0%,,,,,,,,,
110505,Head,疾風のバンダナ,Gale bandana,Good,4,14,8,0,0,38,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 4,,,FALSE,,,,,0%,,,,,,,,,
110506,Head,盗賊のスプリントバンダナ,Sprint bandana bandit,Normal,7,25,13,0,0,38,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,A
110507,Head,怪盗のバンダナ,Thief Bandana,Master,7,27,14,0,0,38,1,0.8,30,30,40,ok,39,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,-1,SR 7,,,FALSE,,,,,0%,,,,,,,,,E
110508,Head,奪回者のバンダナ,Bandana of recapture's,Normal,10,32,17,0,0,28,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,27,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110509,Head,カヤナイトバンダナ,Kaya Night bandana,Good,15,45,12,0,0,38,2,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,20,10,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,,,,FALSE,,,,,0%,,,,,,,,,
110510,Head,ラクスパーバンダナ,Lacus par bandana,Normal,18,55,29,0,0,38,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,20,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110511,Head,ヴロットバンダナ,Vu lot bandana,Normal,20,69,37,0,0,38,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,25,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,,,,FALSE,,,,,0%,,,,,,,,,A
110512,Head,デサフィオフード,Desa Fio Food,Normal,24,93,52,0,0,50,1,0.8,30,30,40,ok,37,1,1,0,0,1,1,0,1,1,1,947,40,0,0,0,3,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
110513,Head,ハキームバンダナ,Hakeem bandana,Normal,26,113,65,0,0,38,2,1.3,30,30,40,ok,38,1,1,0,0,1,1,0,1,1,1,947,50,0,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,,,FALSE,,,,,0%,,,,,,,,,E
110701,Head,ガーネットコイフ,Garnet Koifu,Legend,1,14,9,0,0,38,1,1.1,40,30,30,ok,-1,0,1,0,0,1,1,0,1,0,0,178,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,,,,FALSE,,,,,0%,,,Wizardry Online Act#1,Wizardry Online Act # 1,[ジェムソケット固定] ○○○,[Gem socket retaining] ○○○,,,A
111001,Head,レンジャーズバンダナ,Rangers bandana,Good,11,34,16,0,0,41,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
111002,Head,軽量化レンジャーズバンダナ,Lighter Rangers bandana,Good,12,36,17,0,0,41,1,0.6,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,,,,FALSE,,,,,0%,,,,,,,,,
111003,Head,ディライトバンド,Delight band,Normal,19,62,33,0,0,41,1,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,25,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,,,,FALSE,,,,,0%,,,,,,,,,A
111004,Head,ドーンフード,Dawn Food,Normal,22,76,42,0,0,41,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,35,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54,-1,,,,FALSE,,,,,0%,,,,,,,,,A
111101,Head,バンディットヘルム,Bandit Helm,Master,14,47,22,0,0,28,3,0.7,30,30,40,ok,-1,0,1,0,0,0,1,0,0,0,0,34,30,0,0,0,3,3,0,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,38,-1,,交渉術,Negotiations,TRUE,,,,,0%,,,,,,,,,A
111102,Head,アサシネイトギア,Asashineitogia,Master,21,81,45,0,0,28,3,0.7,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,40,0,2,0,7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,,背後からの攻撃力上昇,Increased attack power from behind,TRUE,,,,,0%,,,,,,,,,A
111103,Head,グランツガード,Grants guard,Normal,23,87,40,0,0,32,2,2,30,30,40,ok,37,1,0,0,1,1,0,1,1,1,0,473,30,10,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,,,FALSE,,,,,0%,,,,,,,,,E
111201,Head,フォーチュンバンダナ,Fortune bandana,Master,11,37,20,0,0,28,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,10,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,,,,FALSE,,,,,0%,,,,,,,,,A
111202,Head,コンセントレートバンダナ,Concentrate bandana,Master,18,63,33,0,0,28,1,0.8,30,30,40,ok,-1,1,1,0,0,1,1,0,1,1,1,947,30,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,46,-1,,宝箱解錠成功率上昇,Treasure Chest unlocking success rate rise,TRUE,,,,,0%,,,,,,,,,A
111203,Head,レヴェリーバンダナ,Les Very bandana,Normal,23,83,46,0,0,28,1,8,30,30,40,ok,37,1,1,0,0,1,1,0,1,1,1,947,40,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,56,-1,,,,FALSE,,,,,0%,,,,,,,,,E
111204,Head,トリックバンダナ,Trick bandana,Normal,24,94,53,0,0,28,1,0.8,30,30,40,ok,37,1,1,0,0,1,1,0,1,1,1,947,20,0,0,0,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,,,,FALSE,,,,,0%,,,,,,,,,E
111205,Head,月光のバンダナ,Bandana of moonlight,Master,26,130,75,0,0,28,1,1.5,30,30,40,ok,48,1,1,0,0,1,1,0,1,1,1,947,80,0,4,0,10,7,5,0,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,,限界操作,Limit operation,TRUE,,,,,0%,,,,,,,,,E
