#,#,,,,Effect ID,Hide what you haven't acquired,Acquisition condition display judgment,,Status up,,,,,,,,
#,#Title ID,ID string,Title name (up to 32 double-byte characters),"Acquisition condition (up to 128 double-byte characters) ... 20 characters per line, so start a new line with </strong> or </strong>",,,Display even if you have not acquired,Displayed only when the designated title ID has been acquired,,,Ability score,,,,,,
#,#,Naming convention,123456789101234567899201234567893012,123456789101234567899201234567893012,,,,,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUC
#,1,,2,,,,,,3,4,5,6,7,8,9,10,11
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
#for test,,,,,,,,,,,,,,,,,
# 1000010,,Hundred people slash,Defeat 100 monsters,,,,,,,5,,,,,,,
# 1000015,,Environmental destructionism,Defeat 50 plant monsters,,,,,,,,,,33,22,,,
# 1000020,,Beastman hunter,Defeat 50 Beast-Human Monsters,,,,,,,,,,,,,,
# 1000030,,Beast hunter,Defeat 50 beast-type monsters,,,,,25,,,,,,,,,
# 1000040,,Man-eater,Defeat 50 humanoid monsters,,,,,,,,,,,,,,
# 1000050,,Undead hunter,Defeat 50 undead monsters,,,,,,,,,,,,,,
# 1000060,,Those who have mastered their fists,100 times of use of dark device,,,,,,,,,,,,,,
# 1000070,,Swordsman,One-handed sword used 100 times,,,,,,,,,,,,,,
# 1000080,,Master,Achievement level 50,,,,,,,,,,,,,,
# 1000090,,Title effect test,Title effect test ・ Ah ah ah long string <item 50300902> Various string length tests,,,,,16,,13,13,,,,,,
# 1000100,,Login period test,For testing login period,,,,,16,,13,13,,,,,,
#Subjugation,,,,,,,,,,,,,,,,,
90280163,ICI63,Carryer of the sword,Clear Harcia's Wedge,,,,,,,,,,,,,,
90280164,ICI64,Machinery breaker,Defeated Chlord,,,,,,,,,,,,,,
90280165,ICI65,Vampire hunter,Defeated Nointeta,,,,,,,,,,,,,,
90280166,ICI66,Zombie Sweeper,Defeated Smerch,,,,,,,,,,,,,,
90280167,ICI67,Guardian of the Old God Killer,Defeated the legendary Black Witch Sharde,,,,,,,,,,,,,,
90280168,ICI68,Knight of Diment,Received a medal as a knight of Dimento,,,,,,,,,,,,,,
90286101,ICI69,Catfight,Defeated Somnia in the House of Lust and Nasty,,,,,,,,,,,,,,
90286102,ICI70,VIP,Clear the social gathering place for true adults at the House of Lust and Nasty,,,,,,,,,,,,,,
90286103,ICI71,Nasty servant,Defeated Irene in the House of Lust and Nasty,,,,,,,,,,,,,,
90286104,ICI72,Apostle of lust,Defeated Eros in the House of Lust and Nasty,,,,,,,,,,,,,,
90286105,ICI73,The person who sealed the forbidden book,Clear the House of Lust and Nasty,,,,,,,,,,,,,,
90286106,ICI74,Blue devil killing,Defeated the Greater Demon in the Blue Cave,,,,,,,,,,,,,,
90286107,ICI75,Dark green demon,Defeated Verde Diablo in the Blue Cave,,,,,,,,,,,,,,
90286108,ICI76,The dark man,Clear Grotta Azzurra,,,,,,,,,,,,,,
90286109,ICI77,Jewel Meister,Complete the daily mission of Blue Cave,,,,,,,,,,,,,,
90286110,ICI78,Mirror world memoirs,Defeated the adventurer \ n at Miskatonic University Branch,,,,,,,,,,,,,,
90286111,ICI79,The end of those who are fascinated by the banned books,Defeated \ n McCoy Junior at Miskatonic University Branch,,,,,,,,,,,,,,
90286112,ICI80,Yellow robe and playful person,Defeated Avatar Zaha Hadid at Miskatonic University Branch,,,,,,,,,,,,,,
90286113,ICI81,Forbidden book master,Clear the lost forbidden book,,,,,,,,,,,,,,
90286114,ICI82,Collection shop,Clear the sleep of rest,,,,,,,,,,,,,,
90286115,ICI83,State-of-the-art mining engineer,Defeated the Crimson Demon at the Ilvanbole Mine,,,,,,,,,,,,,,
90286116,ICI84,Jet-black abyss,Defeated Negro Diablo at the Il Van Bole Mine,,,,,,,,,,,,,,
90286117,ICI85,Steel pickaxe bouncer,Clear the blue darkness,,,,,,,,,,,,,,
90286118,ICI86,Rescue team,Complete the </strong> Daily Mission of the Ilvan Bole Mine,,,,,,,,,,,,,,
90286119,ICI87,fluent,Won a command battle at the Mad King's Trial Ground.,,,,,,,,,,,,,,
90286120,ICI88,Yeah! !! !!,Obtained the Blue Ribbon at the Mad King's Trial Ground,,,,,,,,,,,,,,
90286121,ICI89,My faithful and capable servants,Captured the Monster Deployment Center at the Mad King's Trial Ground.,,,,,,,,,,,,,,
90286122,ICI90,WIZARDRY MASTER ADVENTURER,Defeated Wagner at the Mad King's Trial Ground.,,,,,,,,,,,,,,
90286123,ICI91,>,Clear the Trial Ground of the Mad King,,,,,,,,,,,,,,
90286124,ICI92,Friendly human,Complete the Daily Mission of the Mad King's Trial Ground,,,,,,,,,,,,,,
90286125,ICI93,Have you forgotten something?,Captured the secret hierarchy at the Mad King's Trial Ground.,,,,,,,,,,,,,,
90286126,ICI94,* In the chair *,Experienced in the sword at the mad king's trial ground.,,,,,,,,,,,,,,
90286127,ICI95,Wagner's left arm,Demonstrated to Wagner in the depths of the Mad King's Trial Ground.,,,,,,,,,,,,,,
90286128,ICI96,Master of Wizardry Online,Clear the last dungeon of Wizardry Online,,,,,,,,,,,,,,
90287101,ICI97,Go on a steep road,Cleared one battlefield in Wizardry mode in the House of Lust and Nasty.,,,,,,,,,,,,,,
90287102,ICI98,Miraculous feat,Cleared all the battlefields in Wizardry mode in the House of Lust and Nasty.,,,,,,,,,,,,,,
90290101,ICJ01,watchdog,Clear the price of theft,,,,,,,,,,,,,,
90290102,ICJ02,Partner,Clear aiming for things,,,,,,,,,,,,,,
90290103,ICJ03,Salt chief,Clear dubious deals,,,,,,,,,,,,,,
90290104,ICJ04,worker　,Clear the soldier's top secret request,,,,,,,,,,,,,,
90290105,ICJ05,Cleaner,Clear the inventor's request,,,,,,,,,,,,,,
90290106,ICJ06,Lady's friend,Clear the mysterious water,,,,,,,,,,,,,,
90290107,ICJ07,Husband's understanding,Clear the innocent brooch,,,,,,,,,,,,,,
90290108,ICJ08,King of ashes,My name clears the King of Ash,,,,,,,,,,,,,,
90290109,ICJ09,Knowledge Seeker,Clear the price of knowledge,,,,,,,,,,,,,,
90290110,ICJ10,Girl doll,Clear the doll of life,,,,,,,,,,,,,,
90290111,ICJ11,Deep sea groping,Clear the dark pendant,,,,,,,,,,,,,,
90290112,ICJ12,Friendly monster,I found what I was looking for in a friendly Kobold,,,,,,,,,,,,,,
90290113,ICJ13,Nodakure,It's sake! Bring sake! Clear,,,,,,,,,,,,,,
90290114,ICJ14,Dog lover,Clear the dog's treasure,,,,,,,,,,,,,,
90290115,ICJ15,Knight of jewels,4 Win the battle with the knights,,,,,,,,,,,,,,
90290116,ICJ16,Those who know Zeo,Find [Zero]! Clear,,,,,,,,,,,,,,
90290117,ICJ17,Masked aristocratic friend,Clear Arahui's request,,,,,,,,,,,,,,
90290118,ICJ18,Collecter,The brilliance clears to anyone,,,,,,,,,,,,,,
90290119,ICJ19,Waterworks staff,Clear the friends of the waterworks staff,,,,,,,,,,,,,,
90290120,ICJ20,Regular,Clear the lady's cameo,,,,,,,,,,,,,,
90290121,ICJ21,Sommelier,It's expensive sake! Bring expensive sake! <br> Clear,,,,,,,,,,,,,,
90290122,ICJ22,Provisional champion,Win the battle in the underground arena,,,,,,,,,,,,,,
# 90290123,,Madalia's companion,I got a business card from Madalia,,,,,,,,,,,,,,
90290124,ICJ23,A person who manages a couple's relationship,Clear the whereabouts of the remedy,,,,,,,,,,,,,,
90290125,ICJ24,hard boiled,Clear the sadness of Voji,,,,,,,,,,,,,,
90290126,ICJ25,Legendary arbitrator,Clear the phantom gem,,,,,,,,,,,,,,
90290127,ICJ26,3000 Leagues in Search of Sister-in-law,Clear in pursuit of the shadow of my brother,,,,,,,,,,,,,,
90290128,ICJ27,Zeo's Mabudachi,Find [Zero]! Clear the second act,,,,,,,,,,,,,,
90290129,ICJ28,Zeo's brother,Find [Zero]! Clear the third act,,,,,,,,,,,,,,
90290130,ICJ29,Great matchmaker,Clear Aina's Aphrodisiac and Sae Yamamoto's Aphrodisiac,,,,,,,,,,,,,,
90290131,ICJ30,Strange to the world,Clear the price of heritage,,,,,,,,,,,,,,
90290132,ICJ31,Dream courier,Clear the charm of adults,,,,,,,,,,,,,,
90290133,ICJ32,Black army,Clear Jack and the black piece,,,,,,,,,,,,,,
90290134,ICJ33,White army,Clear Alejandros and white pieces,,,,,,,,,,,,,,
90290135,ICJ34,Yugi evangelist,Clear Jack and Black Piece/Alejandros and White Piece </strong>,,,,,,,,,,,,,,
90290136,ICJ35,Talking about memory,Clear the price of medicine,,,,,,,,,,,,,,
90291101,ICJ36,Daily effort,Complete one daily mission,,,,,,,,,,,,,,
90291102,ICJ37,Continuation is power,Complete 7 daily missions,,,,,,,,,,,,,,
90291103,ICJ38,Dripping rock drilling,Complete 30 daily missions,,,,,,,,,,,,,,
90300101,ID01,Dark evil eye,Get the Black Orb,,,,,,,,,,,,,,
90300102,ID02,One wing of holy white,Get the White Orb,,,,,,,,,,,,,,
90300103,ID03,Those who have the proof of the priest,Get the coat of arms of the priest,,,,,,,,,,,,,,
90300104,ID04,Innocent without filth,Clear the secret battlefield of the Kaoka Parazi ruins </strong>,,,,,,,,,,,,,,
90300105,ID05,Longan Lord,Clear the secret battlefield of the remains of the Yellow Dragon Temple,,,,,,,,,,,,,,
90300106,ID06,Nameless artist,Clear the hidden battlefield of the Aria River Reservoir </strong> Level: 1,,,,,,,,,,,,,,
90300107,ID07,Reminiscence champion,Clear the Battlefield of Oblivion Temple Concealment </strong> Level: 1,,,,,,,,,,,,,,
90300108,ID08,Those who disagree,Clear all the trials of DIR EN GRAY,,1,,,,,,,,,,,,
90300109,ID09,DUM SPIRO SPERO,Clear DUM SPIRO SPERO,,1,,,,,,,,,,,,
90300110,ID10,King of discomfort,Collect all equipment disagreement series </strong> * Excluding disagreement shield,,1,,,,,,,,,,,,
90300111,ID11,Lonely Wolf,Proof that the number of lonely rings obtained was the highest in the world in the 2012 Melancholy of Chocolatier ranking.,,1,,,,,,,,,,,,
90300112,ID12,Lonely warrior,Proof of getting a lot of lonely rings in 2012 Melancholy of Chocolatier </strong>,,1,,,,,,,,,,,,
90300113,ID13,Loneliness is a friend,Proof of getting some lonely rings in 2012 The Melancholy of Chocolatier </strong>,,1,,,,,,,,,,,,
90300114,ID14,Moteking,Proof that the number of love rings obtained was the highest in the world in the 2012 Melancholy of Chocolatier ranking.,,1,,,,,,,,,,,,
90300115,ID15,Large release of pheromones,Proof of getting a lot of love rings in 2012 Melancholy of Chocolatier </strong>,,1,,,,,,,,,,,,
90300116,ID16,Love license,Proof of getting some love rings in 2012 Melancholy of Chocolatier </strong>,,1,,,,,,,,,,,,
90300117,ID17,Lotte Fan Club President,Proof that the number of sympathetic rings obtained was the highest in the world in the 2012 Melancholy of Chocolatier ranking.,,1,,,,,,,,,,,,
90300118,ID18,Crazy about Lotte,Proof of getting a lot of sympathetic rings in 2012 Melancholy of Chocolatier </strong>,,1,,,,,,,,,,,,
90300119,ID19,"Oh, let's explode!",Proof of getting some rings of sympathy in 2012 Melancholy of Chocolatier </strong>,,1,,,,,,,,,,,,
90300120,ID20,Youkai messenger,Clear the secret battlefield of the Caligrase sewer </strong>,,,,,,,,,,,,,,
# 90300121,,The strongest guard dog,Clear the secret battlefield of the ruins of Chicol Castle,,,,,,,,,,,,,,
90300122,ID21,Rabbit onslaught,Clear the secret battlefield of the old underground waterway,,,,,,,,,,,,,,
# 90300123,,Goddess of anger,Clear the hidden battlefield of the underground dragoon ruins </strong>,,,,,,,,,,,,,,
# 90300124,,Fallen angel of immorality,Clear the secret battlefield of the ritual site of the descendants,,,,,,,,,,,,,,
# 90300125,,First-class architect,Clear the hidden battlefield of the Rosawald Submerged Fort,,,,,,,,,,,,,,
90300126,ID22,Self-proclaimed name,Clear the Battlefield of Oblivion Temple Concealment </strong> Level: 2,,,,,,,,,,,,,,
90300127,ID23,Art is an explosion!,Clear the hidden battlefield of the Aria River Reservoir </strong> Level: 2,,,,,,,,,,,,,,
90300128,ID24,The champion of crystal brilliance,Clear the Concealed Battlefield of the Ilvan Bole Mine </strong> Normal,,,,,,,,,,,,,,
90300129,ID25,A great master wearing glitter,Clear the hidden battlefield of the Ilvan Bole Mine </strong> Hard,,,,,,,,,,,,,,
90300130,ID26,A person who calms the grudge,Clear the Hidden Battlefield of the Madness House </strong> Normal,,,,,,,,,,,,,,
90300131,ID27,Evil Master,Clear the Hidden Battlefield of the Madness House </strong> Hard,,,,,,,,,,,,,,
90300132,ID28,Soul savior,Nozomi: Clear the battlefield of the capital Itox </strong> Normal,,,,,,,,,,,,,,
90300133,ID29,Crush the feelings of Nozomi,It shattered the feelings of some adventurers' nostalgia.,,,,,,,,,,,,,,
90300134,ID30,Eternal maiden,I made an appointment with Lotte during the 2016 Summer Spirit Festival.,,,,,,,,,,,,,,
90305101,ID31,Rabbit-chan,Subdue 10 adorable stuffed animals (pink) </strong>,,,,,,,,,,,,,,
90305102,ID32,Lucky rabbit,Subdue 100 adorable stuffed animals (pink) </strong>,,,,,,,,,,,,,,
90305103,ID33,Pink rabbit,Subdue 500 adorable stuffed animals (pink) </strong>,,,,,,,,,,,,,,
90305104,ID34,Dark Rabbit,Subdue 10 adorable stuffed animals (blue) </strong>,,,,,,,,,,,,,,
90305105,ID35,Unhappy rabbit,Subdue 100 adorable stuffed animals (blue) </strong>,,,,,,,,,,,,,,
90305106,ID36,Blue rabbit,Defeat 500 adorable plush toys (blue) </strong>,,,,,,,,,,,,,,
90310101,IDB01,Dream champion,Clear the dream test site,,,,,,,,,,,,,,
90310102,IDB02,Nightmare Dispeller,Clear the dream test site,,,,,,,,,,,,,,
90400101,IE01,Lonely nomadic wolf,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400102,IE02,Steel devil that tears the heavens,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400103,IE03,Death-wearing mechanical executioner,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400104,IE04,Golden angel running in the sky,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400105,IE05,"Born from the abyss, the jet-black destructive god",The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400106,IE06,A prophet of fate who realizes the truth,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400107,IE07,Savior of silence released from the moon,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400108,IE08,Almighty King who follows the stars,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400109,IE09,A scorching dragon coming from hell,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400110,IE10,Sinful Primitive Viper,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400111,IE11,Exaggeratedly the last adventurer,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400112,IE12,An adventurer with a bitter bristle,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400113,IE13,A sweaty adventurer covered in greed,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400114,IE14,Hungry adventurer when you notice,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400115,IE15,Adventurer with teary eyes,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400116,IE16,Forgetful and knowledgeable scholar,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400117,IE17,Certainly ... Uncle with a low monthly salary,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400118,IE18,A tropical man who came back,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400119,IE19,Lonely lonely single aristocrat,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400120,IE20,A fluffy expressionless maid,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400121,IE21,A busy and tireless demon sergeant,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400122,IE22,Noble Steel Knight,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400123,IE23,A samurai who knows the world,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400124,IE24,Hand-kneaded ninja without a figure,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400125,IE25,Innocent adolescent maiden,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400126,IE26,Beautiful fateful maiden,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400127,IE27,A maiden with clear and beautiful skin,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400128,IE28,Ura young lightly dressed maiden,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400129,IE29,A maiden who wakes up with a nice smell,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400130,IE30,I'm sure ... uh ... what ...,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400131,IE31,The mastermind of immortality,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400132,IE32,State-of-the-art muscle that splits the heavens,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400133,IE33,Rough pure white guardian deity,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400134,IE34,That legendary artist who runs agriculture in the neighboring town,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400135,IE35,A hungry special attack soldier who speaks the best in the world,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400136,IE36,An expressionless clown that appeals to the emotions,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400137,IE37,A laughing diva with a nice smell,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400138,IE38,Unconscious guardian who loves nature,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400139,IE39,A soul-eating tragic clown,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400140,IE40,That legendary mastermind that turned back,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400141,IE41,Shaking golden whirlwind,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400142,IE42,King of tears looking for petrification,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400143,IE43,That legendary staff with an evil eye,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400144,IE44,Skanda on the iron wall that creates everything,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400145,IE45,Three-tiered belly of an iron wall dazzled by money,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400146,IE46,A cowardly hyena that only aims at dying,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400147,IE47,Ruler of Sanpaku who sees through the heart,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400148,IE48,Barefoot robbers who say the deciding line,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400149,IE49,Soul-eating madman,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400150,IE50,A tactical revolutionary who cuts through everything,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400151,IE51,That legendary man who accomplished that,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400152,IE52,An angel in a white coat who knows true love,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400153,IE53,80-year-old guard who lost one arm,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400154,IE54,"Anyway, the cheerleader of the screaming scream",The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400155,IE55,A devil with four arms resurrected from the edge of despair,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400156,IE56,Sixtieth birthday whirlwind that kills the Demon King,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400157,IE57,The strongest corpse in death,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400158,IE58,Meat wall raised in a painful tropical country,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400159,IE59,Mukimuki! A child like this,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400160,IE60,A sleeping diva with a rough nose,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400161,IE61,Insane rushing baby that distorts space-time,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400162,IE62,Stupid invaders dazzled by money,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400163,IE63,Lonely pure white hero,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400164,IE64,Pebbles in a jar that everyone in the know knows,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400165,IE65,A cheating master with beautiful skin that sees through the heart,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400166,IE66,Lost kitten who is always crying,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400167,IE67,I like laughing gnomes with strong eyesight,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400168,IE68,Dashing tear-eyed adventurer,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400169,IE69,Mukimuki idol who kills the Demon King,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400170,IE70,A scout on the continent of Horai,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400171,IE71,The fastest comedian with a reputation for Tsukkomi,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400172,IE72,One-eyed ninja,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400173,IE73,Nobleman of Il Faro who loves nature,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400174,IE74,Smelly nobleman who says the decisive line,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400175,IE75,A laughing slaughter machine that slurps live blood,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400176,IE76,Il Faro's maiden who missed her marriage,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400177,IE77,80-year-old suspicious person spinning around,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400178,IE78,A fisherman who challenged the rough seas and had conviction,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400179,IE79,An indiscriminate minefield that shakes the earth,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400180,IE80,Sleeping baby that brings peace,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400181,IE81,God speed special attack soldier who does not know to retreat,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400182,IE82,General of the world overturning adversity,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400183,IE83,Road of iron wall that blocks everything,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400184,IE84,Indomitable fighter overturning adversity,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400185,IE85,A ruthless thief that does not forgive evil,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400186,IE86,A talkative crown that modifies fate,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400187,IE87,Pure white priest who knows true love,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400188,IE88,Noble state-of-the-art alchemist,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400189,IE89,Primitive Mage to seize the element,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400190,IE90,Dimensional tearing Ming mirror still water samurai,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400191,IE91,Almighty bishop looking into the future,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400192,IE92,"When you notice, the lost hero",The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400193,IE93,The phoenix of a greengrocer,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400194,IE94,Barefoot festival man who wants to know defeat,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400195,IE95,Existence of burning with a strong voice,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400196,IE96,"When I noticed, the guardian of the 60th birthday",The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400197,IE97,Seven Almighty Tools,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400198,IE98,Sealed and Combat Mad Synthetic Compound,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400199,IE99,A cute local child with cute dimples,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400200,IE100,Crawling dying grim reaper,The title given to those who are recognized beyond the illusion.,,1,,,,,,,,,,,,
90400201,IE101,Say it's a lie Bunny,Rabbit annihilated ...,,1,,,,,,,,,,,,
90400202,IE102,Those who chase two rabbits do not get one,"While chasing the rabbit, it was annihilated.",,1,,,,,,,,,,,,
90400203,IE103,Bunny girl,A female character owned by a lucky rabbit clears the secret battlefield of the old underground waterway.,,1,,,,,,,,,,,,
90400204,IE104,Bunny boy,A male character owned by a lucky rabbit clears the secret battlefield of the old underground waterway.,,1,,,,,,,,,,,,
90400205,IE105,Legend of Gigolo,Captured Madalia at the <br> True/Adult Social Hall </strong> in the House of Lust and Nasty,,1,,,,,,,,,,,,
90400206,IE106,Those who speak the ancient mantra,Title given to those who know the ancient mantra,,1,,,,,,,,,,,,
90400207,IE107,Adult social gathering blacklist,At the social gathering place for true adults <br>,,1,,,,,,,,,,,,
90400208,IE108,Madalia faction,Became a customer of Madalia at a true adult social gathering,,1,,,,,,,,,,,,
90400209,IE109,I was constricted to Madalia,I loved Madalia at a true adult social gathering.,,1,,,,,,,,,,,,
90400210,IE110,Madalia's natural enemy,Madalia hated me at a true adult social gathering,,1,,,,,,,,,,,,
90400211,IE111,Miravel faction,Became a customer of Miravel at a true adult social gathering,,1,,,,,,,,,,,,
90400212,IE112,I'm crazy about Miravel,"At a true adult social gathering, I liked Miravel.",,1,,,,,,,,,,,,
90400213,IE113,Miravel's Enemy,I was hated by Miravel at a true adult social gathering.,,1,,,,,,,,,,,,
90400214,IE114,Serafille faction,Became a customer of Serafille at a true adult social gathering,,1,,,,,,,,,,,,
90400215,IE115,Guardian of Serafille,I liked Serafille at a true adult social gathering.,,1,,,,,,,,,,,,
90400216,IE116,The person who bullies Serafille,I was hated by Serafille at a true adult social gathering,,1,,,,,,,,,,,,
90400301,IE117,Breaking contract,Contributed to the sealing of the soul jar [Evil Heart] </strong>,,1,,,,,,,,,,,,
90400302,IE118,Soul of Destruction,Contributed greatly to the sealing of the soul's mourning pot [evil heart].,,1,,,,,,,,,,,,
90400303,IE119,Universal contract,Contributed to the sealing of the soul jar [laziness].,,1,,,,,,,,,,,,
90400304,IE120,Universal soul,Contributed greatly to the sealing of the soul jar [laziness].,,1,,,,,,,,,,,,
90400305,IE121,Sublimation contract,Contributed to the sealing of the soul jar [Retirement].,,1,,,,,,,,,,,,
90400306,IE122,Sublimation soul,Contributed greatly to the sealing of the soul's mourning pot [retirement].,,1,,,,,,,,,,,,
90400307,IE123,Master of Odo,Proof that the number of demon stamps obtained at the 2012 Summer Spirit Festival was the highest in the world.,,1,,,,,,,,,,,,
90400308,IE124,Odo Warrior,Proof that the number of people who got the engraving of the Sealed Demon at the 2012 Summer Spirit Festival was the highest in the world.,,1,,,,,,,,,,,,
90400309,IE125,Odo is a friend,Proof of getting a lot of engraved seals at the 2012 Summer Spirit Festival,,1,,,,,,,,,,,,
